id,sentiment,text
989770,4,"@ovinomia even in a platonic friendship/relationship, a guy would definitely thinks the &quot;What If?&quot; question in some point. "
264840,0,"is a self-professed coward, and doesn't want a Tetanus shot. "
69632,0,ok off to bed need some rest for school ugh testing next week! 
1525474,4,@andy_seddon sounds great if you want to brave the Indian way of life 
684346,0,i hate this feeling.    
662983,0,@Sugarlandmusic Darn it!  Missed it by 3 minutes but we had to mapquest for directions 'cause we're from out-of-town  (pouting)
903140,4,"So, what's so great bout your so called 'wonderful love life'?  For god sake, W-A-T-E-V-A! "
1511025,4,@_tcb Ha ha. Yeh Byron is a BIG bully 
909330,4,as landice said; &quot;uhmazing.&quot; you are all uhtterly uhmazing.   - helenuh.
101600,0,doesn't think re-piercing her tongue was the smartest thing to do =/ Ouchh 
1135361,4,am not tryna say it in a dickhead way @imcudi it'll be like a gift to you from 2 big fans of yours 
686636,0,Blackberry is having issues. I should start using that new battery..! 
352147,0,How poo is Hollyoaks going to be now Justin has left 
542122,0,"owie, my tooth hurts "
945701,4,@ashaley_09 hehehe i was jk! KINDA!!! 
683042,0,"Overnight in Lorain &amp; I forgot my bi-pap machine in West Salem. Can't sleep well without it, so here I am at 3 in the morning tweeting "
941238,4,Just had a very enjoyable night out with @justintabari and @DreamSight discussing future plans! 
338094,0,@ddlovato aww I love demi lovato; and doesnt it just suck that ppl that say mean things get replys'  but me who LOVES this kid cant get 1
1284398,4,@sarahw01 Good day 
1583139,4,"@imnisa so sad i cant post my comment, here it is;  http://yfrog.com/12levp  &amp;  http://yfrog.com/0w62387629p  i printscreen-ed it "
343139,0,@mickelous oh nooooooo!!!! Will miss it 
1138694,4,Ive had a relly good nite 
1264131,4,@midwesttraveler must be talkin bout Bachelorette?   I'm w/ ya.  sucked in too. lol
51003,0,@SusanLM4 Haven't seen that one either; sorry I missed it 
1135658,4,Getting ready to watch some b-Ball.  Let's go cavs!!! 
685987,0,Woke up so early  im ill.
1092884,4,Finally a full night of sleep next to @thephunnyguy and Chowder! 
1156421,4,Another day another scorcher  oh yea
590560,0,Why are there some people in for followers list that I am unable to block? 
920790,4,"@mamitamala buenos dias! yah, i heard about that... esta cubano, y radical under that sweet sounding exterior "
379312,0,watched both death note movies and L Changes The World. I'm like in love with L.....  why isn't there more to watch?!?!?! so sad.
1415069,4," finishing up this stupid project then off for fun! sundress, booze and sunshine... I love this country!"
930033,4,went to senior ball last night. lots of fun 
1089753,4,downloaded the sunshine soundtrack 
533232,0,I'm tired and I really want to go to bed... but I still have work to finish. 
375017,0,in carlsbad all weekend (except to work) no bueno 
791505,0,Why is it that I still wake up sooo early on my day off?!?! All I want to do is sleep 
794103,0,"@ericholderness Barely 2 seasons   But you are right, it will prolly rain.  I mean, it's Seattle.  ROFL"
841029,4,@SarahAllTimeLow Download link for: http://tinyurl.com/4uf7cy is http://tinyurl.com/d6fow3  #fetchmp3 #music #mp3
1513913,4,"@ashleyxsmith What are you hoping for?  What are you searching for?   amazing song, I've tweeted the same thing before."
1277080,4,@sophiewilkinson awww huggggggs - hope Sophie enjoys shopping trip 
1512671,4,Only 12 more days til i go to Florida! 
407303,0,Staying in tonight and watching tv. Have to get up early tomorrow for a meeting. 
193331,0,mmm three days of holydays and it's full of clouds!!  no seaside this week end?
1438496,4,i hate mopping...on the plus side my dad put tinted windows on my car!!!!!!!!!! very much excited.   
968224,4,@MzTemple Once a Girl Scout...always a Girl Scout! 
1313281,4,geeezzz! new layout for my twitter! 
1238012,4,i beat vivian in battleship! 
1437572,4,My homeboy in Hollywood knocked out! Worked killed him. But tomorrow he's off for my BDay! Love how my true friends look out 4 me!! 
1025658,4,is looking 4ward 2 my birthday 
713881,0,...not as many gay stoners as expected  I need someone to smoke this dank with!!
415832,0,@pressdarling That's terrible 
358738,0,its so hard 
60897,0,i broke my phone charger. 
1041997,4,"@delbertmon lol, i did. thanks  what signs are you throwing up in your pic?"
1030662,4,http://twitpic.com/61fo7 - epic new t shirt/boob shot ftw. 
978408,4,@ChannelNewsAsia Hi CNA  Just saw your new website layout. it looks nice. The header fonts and alignments can be improved.
364383,0,Chipped my cute nailpolish in the pool  sorry big toe
380190,0,While listening to a remake of Brian Adams &quot;Heaven&quot; by someone (?). Crazy me thought some of the lyrics sounded like they had changed  
1410109,4,@MrBobbysWorld Ive been good I know i never see u guys n e more...Ive just been working and going to school (almost done  What about u?
1394357,4,@manishwebmaster thanx for your feedback manish 
505188,0,@JiniZilla seriously! i know this cuz i have a gay friend lol i'm trying to cheer up bb.. it ain't easy though 
866807,4,@jose_chung I always work on my websites late at night. The coding is fine. 
1284012,4,@KingdomGuard LMAO...I love it when you are up all night with me !! 
725536,0,Whiskey coke. Check. Beer. Check. Party? No check. 
1504056,4,Hope Everyone had a good weekend 
541161,0,"@AnthxnyJE Thanks. So, doesnt exist a program for backup all our downloads?  . Just All again"
288869,0,Running on 2 hours of sleep I'm dying seriously 
552143,0,can I just stay at home today??? 
1501720,4,@melaniegreen I just liked singing &quot;The Dolphins Make Me Cry!&quot; on the top of my lungs.  
617878,0,"@anatty The OC is awesome, I miss it  It started over in here, so season one is on."
137481,0,Another day in T5 while outside the weather is great 
1392183,4,"http://okayibelieveyou.tumblr.com/   New posts, check them out "
740687,0,"I'm up so early! Happy Daddy's Day. Unfortunately, my father is on his way to San Fran.  A fatherless Father's Day haha Love ya dad"
212248,0,always has a huge smile on his face after talking to Cynthia but still dreading tonight 
32016,0,"Just walked in the door from work, taking care of sick Mum &amp; making dinner for Dad. What a mad day!  Now onto my own chores and paperwork "
950151,4,"Just did some nerd tweaking, now rocking the Ubuntu network wide at 802.11n speeds - much better.  And yes, finally back online now."
546085,0,Who wants to teach me how to play the guitar...I fail miserably...  Here's what I wanna play! http://bit.ly/ig9Uh
1040375,4,closet reorganize...laundry...unpacking...are we almost done yet? 
277596,0,Back to the GRIND 
2722,0,not twittering in the past 22 days obviously. 1:40AM and taking a small break from ochem. 
731272,0,@Huntertainment Damn I'm jealous! 
1330366,4,@ivyclark  indeed it is time for bed - sleep well!
202220,0,Kat leaves Monday for three months in Maine 
724656,0,SHOOT! I forgot my tips at work  I know my boss is going to take them. Crap.
975368,4,@daverosin;Heyy Dave!  How are you enjoying your long weekend? Anything good happen??
1017228,4,"@derrickhoh http://twitpic.com/5oquz - Hello Derrick, the pic is so cute "
581030,0,"Just come back from market, hehe. i hate goin' to markets, cause we cant buy everything that we want soo. i hate go there "
1478450,4,http://twitpic.com/6u9rm - Graduation time 
337728,0,Someone has diverted the office phones to my mobile. Voicemails from customers at 8:24 this morning. 
1063534,4,"@kellyterryjones Hey there, Thanks for the follow "
245569,0,i hate money! all i wanna do is go to school at St. Kates   
977492,4,I need to Go now Home Alone Tomorrow Yay! 
857134,4,will sleep now! 
943215,4,@choley I got the &quot;you've such a pretty face&quot; comment 4 the better 1/2 of my life...those ppl r idiots and will die lonely lonely lives. 
772,0,"I just can't spell today, i totally suck "
868536,4,"@markhoppus Damn ,, I want to know  Do you have other clues? ^^"
1127362,4,@ayseegiirlxx yes you are 
130902,0,Morning tweeps.slept thru 2 alarms didn't quite make it 2 the 6am yoga class. But its cool I did some here. I really need hardwood floors 
27296,0,"Tea, bed and Torchwood. Nothing can be better. But I admit that I'm a bit terrified about a conference on Tuesday  Escapism. Oh yeah."
575906,0,@derek_mcauley I will take alook later ;) Internet is very slow today  But can't wait to have a look!!! 
1312059,4,"GG3 comes out next Tuesday!!!!!! I so can't wait! Juju, Rachel, and I are dressing up as Gallagher Girls for the occasion. "
496074,0,#iremember when I loved Twitter more 
1208903,4,@tromboneforhire Thanks 
1389737,4,Not worn heels for a while - this could all go horribly wrong - packing flats in handbag! &amp; only took 3 outfits til was happy 
1581540,4,@stephaniefyi yesssssssssssss 
564801,0,Is STILL waiting for his book to arrive.      Will work on my Tao of patience
271726,0,My aunts complained that i have gained weight.  - http://tweet.sg
492710,0,Hey twittz...had a horrible day today...i almost passed out and the doc said i had low blood pressure and they stuck me with an iv 
524296,0,"i don't know whether to be angry or sad that you haven't gotten in touch with me yet, #squarespace "
1490223,4,@brnery hahahahaha 
1024753,4,On my way to work 
1147824,4,"@cigolio it was so fun to get something in the mail, something cool--instead of bills or junk, you know "
562633,0,School is really stressing me out. Actually kids are really stressing me out about school. Summer school looking like a real possibility 
1245208,4,@PickwickLemon yea i got that except its the whole point of the essay. its about a book so i got the source  so its ok 
482855,0,"Acc to US Dept of Ag, 96.4 BILLION pounds of edible food is wasted every year!    Eat consciously!"
552655,0,So disappointed.  You are like almost a different person to me now.  What happened? 
951738,4,@MadFreshDaily thanks babes  I will be sure to keep you in the loop!
291609,0,@lizzy_pringle I Feel aweful that we never got to hang out  im sorry we kept missing each other
323052,0,disappointed 
917093,4,@gonzalolopez thnx a lot for the recommendation dude 
83955,0,@keysgoround That thread does not exist 
858232,4,just ate Lucky Me! Curly Spaghetti. Instant Spaghetti finally made right. 
515121,0,@Joshy77  my heart is breaking 
462622,0,heading back home today. 
304109,0,Dear Airlines: Please lower the prices on ur weekend flights. I miss my Ace and ya'll blockin the igny reunion 
266991,0,Ooh off to school it is then. Damn I didn't my sniging lesson homework I suck at that 
1160905,4,"Morning all! Start of another day, will be off to the job in a bit. Someone has to watch the farm on a Sunday. "
1501734,4,mmmmmmmmmmmmmm heat pack on my back 
764728,0,"RIP Ed McMahon...&quot;You are correct,sir....&quot; Heaven is lucky to have you and Mr Carson together again "
544904,0,Off to bed  Analysis brain is already asleep. I feel like a bad hubby for not taking the dog out &amp; barely seeing @eeebyeck
1506935,4,seriously sick...don't know why. bedtime. =( boy came down to visit me 
345766,0,Eating Fizzy Cola Bottles which is soo badd 
1356488,4,Is it a &quot;prank&quot; if they agree to it?   improveverywhere.com/2009/06/02/surprise-wedding-reception/  
773465,0,@AliciaWag Its not letting me. 
1158387,4,@ComedyQueen LOL knew what you meant 
744254,0,Who ever said Italians don't sun burn  is a lying SOB. Ouch 
338205,0,"Hey @jonasbrothers *type your question here* #jonasliveonfbCan you do the live chat earlier? I can't be there, because it's at night then "
